Code,Lib_court,Libelle,Section,Special,TypeChapitre,Nomenclature,Origine,DEquip,DOES,DOIS,DR,REquip,ROES,ROIS,RR,RegrTotalise,Supprime,SupprimeDepuis
796,Transferts charges financières,Transferts de charges financières,,,,M52-M52,Nature_Compte,0,,,,0,042,043,,,,
797,Transferts charges exceptionnelles,Transferts de charges exceptionnelles,,,,M52-M52,Nature_Compte,0,,,,0,042,043,,,,
80,Engagements hors bilan,Engagements hors bilan,,,,M52-M52,Nature_Compte,,,,,,,,,,,
801,Engagements donnés par la collectivité,Engagements donnés par la collectivité,,,,M52-M52,Nature_Compte,,,,,,,,,,,
8015,Engagements sur garanties d'emprunts,Engagements sur garanties d'emprunts,,,,M52-M52,Nature_Compte,0,,,,0,,,,,,
8016,Redevances crédit-bail restant à courir,Redevances de crédit-bail restant à courir,,,,M52-M52,Nature_Compte,,,,,,,,,,,
80161,Crédit-bail mobilier,Crédit-bail mobilier,,,,M52-M52,Nature_Compte,0,,,,0,,,,,,
80165,Crédit-bail immobilier,Crédit-bail immobilier,,,,M52-M52,Nature_Compte,0,,,,0,,,,,,
8017,Subv à verser (annuités restantes),Subventions à verser par annuités (annuités restant à courir),,,,M52-M52,Nature_Compte,0,,,,0,,,,,,
8018,Autres engagements donnés,Autres engagements donnés,,,,M52-M52,Nature_Compte,0,,,,0,,,,,,
802,Engagements reçus,Engagements reçus par la collectivité,,,,M52-M52,Nature_Compte,,,,,,,,,,,
8026,Redevances crédit-bail à recevoir,Redevances de crédit-bail restant à recevoir,,,,M52-M52,Nature_Compte,,,,,,,,,,,
80265,Crédit-bail immobilier,Crédit-bail immobilier,,,,M52-M52,Nature_Compte,0,,,,0,,,,,,
8027,Subvent° à recevoir (annuités restantes),Subventions à recevoir par annuités (annuités restant à recevoir),,,,M52-M52,Nature_Compte,0,,,,0,,,,,,
8028,Autres engagements reçus,Autres engagements reçus,,,,M52-M52,Nature_Compte,0,,,,0,,,,,,
86,Valeurs inactives,Valeurs inactives,,,,M52-M52,Nature_Compte,,,,,,,,,,,
861,"Comptes posit° : titres, valeurs portef.",Comptes de position : titres et valeurs en portefeuille,,,,M52-M52,Nature_Compte,0,,,,0,,,,,,
862,"Comptes posit° : titres, valeurs corresp",Comptes de position : titres et valeurs chez les correspondants,,,,M52-M52,Nature_Compte,0,,,,0,,,,,,
930,Services généraux,Services généraux,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
931,Sécurité,Sécurité,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
932,Enseignement,Enseignement,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
933,"Culture, jeunesse, sports et loisirs","Culture, vie sociale, jeunesse, sports et loisirs",F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
934,Prévention médico-sociale,Prévention médico-sociale,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
935,Action sociale,Action sociale,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
9354,Revenu minimum d'insertion,Revenu minimum d'insertion,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
9355,Personnes dépendantes (APA),Personnes dépendantes (APA),F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
9356,Revenu de solidarité active,Revenu de solidarité active,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
936,Réseaux et infrastructures,Réseaux et infrastructures,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
937,Aménagement et environnement,Aménagement et environnement,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
938,Transports,Transports,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
939,Développement,Développement,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
940,Impositions directes,Impositions directes,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
941,Autres impôts et taxes,Autres impôts et taxes,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
942,Dotations et participations,Dotations et participations,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
943,Opérations financières,Opérations financières,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
944,Frais de fonctionnement groupes d'élus,Frais de fonctionnement des groupes d'élus,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
945,Provisions et autres opérations mixtes,Provisions et autres opérations mixtes,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
946,Transferts entre les sections,Transferts entre les sections,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
947,Opérations ordre intérieur de la section,Opérations d'ordre à l'intérieur de la section de fonctionnement,F,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
952,Dépenses imprévues,Dépenses imprévues,F,0,L,M52-M52,Nature_Compte,,,,,,,,,,,
953,Virement à la section d'investissement,Virement à la section d'investissement,F,0,L,M52-M52,Nature_Compte,,,,,,,,,,,
900,Services généraux,Services généraux,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
901,Sécurité,Sécurité,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
902,Enseignement,Enseignement,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
903,"Culture, jeunesse, sports et loisirs","Culture, vie sociale, jeunesse, sports et loisirs",I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
904,Prévention médico-sociale,Prévention médico-sociale,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
905,Action sociale,Action sociale,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
9054,Revenu minimum d'insertion,Revenu minimum d'insertion,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
9056,Revenu de solidarité active,Revenu de solidarité active,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
906,Réseaux et infrastructures,Réseaux et infrastructures,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
907,Aménagement et environnement,Aménagement et environnement,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
908,Transports,Transports,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
909,Développement,Développement,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
910,Services généraux,Services généraux,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
911,Sécurité,Sécurité,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
912,Enseignement,Enseignement,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
913,"Culture, jeunesse, sports et loisirs","Culture, vie sociale, jeunesse, sports et loisirs",I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
914,Prévention médico-sociale,Prévention médico-sociale,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
915,Action sociale,Action sociale,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
9154,Revenu minimum d'insertion,Revenu minimum d'insertion,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
9156,Revenu de solidarité active,Revenu de solidarité active,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
916,Réseaux et infrastructures,Réseaux et infrastructures,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
917,Aménagement et environnement,Aménagement et environnement,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
918,Transports,Transports,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
919,Développement,Développement,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
921,Taxes non affectées,Taxes non affectées,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
922,Dotations et participations,Dotations et participations,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
923,Dettes et autres opérations financières,Dettes et autres opérations financières,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
924,Opérations pour compte de tiers,Opérations pour compte de tiers,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
925,Opérations patrimoniales,Opérations patrimoniales,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
926,Transferts entre les sections,Transferts entre les sections,I,0,C,M52-M52,Nature_Compte,,,,,,,,,,,
950,Dépenses imprévues,Dépenses imprévues,I,0,L,M52-M52,Nature_Compte,,,,,,,,,,,
951,Virement de la section de fonctionnement,Virement de la section de fonctionnement,I,0,L,M52-M52,Nature_Compte,,,,,,,,,,,
954,Produit des cessions d'immobilisations,Produit des cessions d'immobilisations,I,0,L,M52-M52,Nature_Compte,,,,,,,,,,,
90,Equipements départementaux,Equipements départementaux,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
900,Services généraux,Services généraux,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9001,Opérations non ventilables,Opérations non ventilables,,,,M52-M52,Fonction Compte,0,,,,0,,,,,,
9002,Administration générale,Administration générale,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
90020,Administration générale collectivité,Administration générale de la collectivité,,,,M52-M52,Fonction Compte,,,,,,,,,,,
900201,Admin. géné. (personnel non ventilable),Administration générale de la collectivité (personnel non ventilable),,,,M52-M52,Fonction Compte,1,,,900,1,,,900,,,
900202,Admin. géné. (autres moyens généraux),Administration générale de la collectivité (autres moyens généraux),,,,M52-M52,Fonction Compte,1,,,900,1,,,900,,,
90021,Assemblée locale,Assemblée locale,,,,M52-M52,Fonction Compte,1,,,900,1,,,900,,,
90023,"Information, communication, publicité","Information, communication, publicité",,,,M52-M52,Fonction Compte,1,,,900,1,,,900,,,
9004,"Coopération décentralisée, action europe","Coopération décentralisée, action européenne et internationale",,,,M52-M52,Fonction Compte,,,,,,,,,1,,
90041,Subvention globale,Subvention globale,,,,M52-M52,Fonction Compte,1,,,900,1,,,900,,,
90048,Autres,Autres,,,,M52-M52,Fonction Compte,1,,,900,1,,,900,,,
901,Sécurité,Sécurité,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9010,Services communs,Services communs,,,,M52-M52,Fonction Compte,1,,,901,1,,,901,,,
9011,"Gendarmerie, police, sécurité, justice","Gendarmerie, police, sécurité, justice",,,,M52-M52,Fonction Compte,1,,,901,1,,,901,,,
9012,Incendie et Secours,Incendie et Secours,,,,M52-M52,Fonction Compte,1,,,901,1,,,901,,,
9018,Autres interventions de protection,Autres interventions de protection des personnes et des biens,,,,M52-M52,Fonction Compte,1,,,901,1,,,901,,,
902,Enseignement,Enseignement,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9020,Services communs,Services communs,,,,M52-M52,Fonction Compte,1,,,902,1,,,902,,,
9021,Enseignement du premier degré,Enseignement du premier degré,,,,M52-M52,Fonction Compte,1,,,902,1,,,902,,,
9022,Enseignement du second degré,Enseignement du second degré,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
90221,Collèges,Collèges,,,,M52-M52,Fonction Compte,1,,,902,1,,,902,,,
90222,Lycées,Lycées,,,,M52-M52,Fonction Compte,1,,,902,1,,,902,,,
9023,Enseignement supérieur,Enseignement supérieur,,,,M52-M52,Fonction Compte,1,,,902,1,,,902,,,
9024,Formation pro. et apprentissage (COM),Formation professionnelle et apprentissage (COM),,,,M52-M52,Fonction Compte,1,,,902,1,,,902,,,
9028,Autres services périscolaires et annexes,Autres services périscolaires et annexes,,,,M52-M52,Fonction Compte,1,,,902,1,,,902,,,
903,"Culture, jeunesse, sports et loisirs","Culture, vie sociale, jeunesse, sports et loisirs",,,,M52-M52,Fonction Compte,,,,,,,,,,,
9030,Services communs,Services communs,,,,M52-M52,Fonction Compte,1,,,903,1,,,903,,,
9031,Culture,Culture,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
90311,Activités artistiques et action culturel,Activités artistiques et action culturelle,,,,M52-M52,Fonction Compte,1,,,903,1,,,903,,,
90312,"Patrimoine (musées, monuments...)","Patrimoine (musées, monuments...)",,,,M52-M52,Fonction Compte,1,,,903,1,,,903,,,
90313,Bibliothèques et médiathèques,Bibliothèques et médiathèques,,,,M52-M52,Fonction Compte,1,,,903,1,,,903,,,
90314,Musées,Musées,,,,M52-M52,Fonction Compte,1,,,903,1,,,903,,,
90315,Services d'archives,Services d'archives,,,,M52-M52,Fonction Compte,1,,,903,1,,,903,,,
9032,Sports,Sports,,,,M52-M52,Fonction Compte,1,,,903,1,,,903,,,
9033,Jeunesse (action socio-éducative...),Jeunesse (action socio-éducative...) et loisirs,,,,M52-M52,Fonction Compte,1,,,903,1,,,903,,,
904,Prévention médico-sociale,Prévention médico-sociale,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9040,Services communs,Services communs,,,,M52-M52,Fonction Compte,1,,,904,1,,,904,,,
9041,PMI et planification familiale,PMI et planification familiale,,,,M52-M52,Fonction Compte,1,,,904,1,,,904,,,
9042,Prévention et éducation pour la santé,Prévention et éducation pour la santé,,,,M52-M52,Fonction Compte,1,,,904,1,,,904,,,
9048,Autres actions,Autres actions,,,,M52-M52,Fonction Compte,1,,,904,1,,,904,,,
905,Action sociale,Action sociale,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9050,Services communs,Services communs,,,,M52-M52,Fonction Compte,1,,,905,1,,,905,,,
9051,Famille et enfance,Famille et enfance,,,,M52-M52,Fonction Compte,1,,,905,1,,,905,,,
9052,Personnes handicapées,Personnes handicapées,,,,M52-M52,Fonction Compte,1,,,905,1,,,905,,,
9053,Personnes âgées,Personnes âgées,,,,M52-M52,Fonction Compte,0,,,,0,,,,1,,
90531,Forfait autonomie,Forfait autonomie,,,,M52-M52,Fonction Compte,1,,,905,1,,,905,,,
90532,Autres actions de prévention,Autres actions de prévention,,,,M52-M52,Fonction Compte,1,,,905,1,,,905,,,
90538,Autres,Autres,,,,M52-M52,Fonction Compte,1,,,905,1,,,905,,,
9054,Revenu minimum d'insertion,Revenu minimum d'insertion,,,,M52-M52,Fonction Compte,,,,,,,,,,,
90541,Insertion sociale,Insertion sociale,,,,M52-M52,Fonction Compte,0,,,9054,0,,,9054,,,
90542,Santé,Santé,,,,M52-M52,Fonction Compte,0,,,9054,0,,,9054,,,
90543,Logement,Logement,,,,M52-M52,Fonction Compte,0,,,9054,0,,,9054,,,
90544,Insertion professionnelle,Insertion professionnelle,,,,M52-M52,Fonction Compte,0,,,9054,0,,,9054,,,
90545,Évaluation des dépenses engagées,Évaluation des dépenses engagées,,,,M52-M52,Fonction Compte,0,,,9054,0,,,9054,,,
90546,Dépenses de structure,Dépenses de structure,,,,M52-M52,Fonction Compte,0,,,9054,0,,,9054,,,
90547,Revenu minimum d'insertion - RMA,Revenu minimum d'insertion - Revenu minimum d'activité,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
905471,Revenu minimum d'insertion - Allocations,Revenu minimum d'insertion - Allocations,,,,M52-M52,Fonction Compte,0,,,9054,0,,,9054,,,
905472,Revenu minimum d'activité,Revenu minimum d'activité,,,,M52-M52,Fonction Compte,0,,,9054,0,,,9054,,,
90548,Autres dépenses au titre du RMI,Autres dépenses au titre du RMI,,,,M52-M52,Fonction Compte,0,,,9054,0,,,9054,,,
9056,Revenu de solidarité active,Revenu de solidarité active,,,,M52-M52,Fonction Compte,,,,,,,,,,,
90561,Insertion sociale,Insertion sociale,,,,M52-M52,Fonction Compte,0,,,9056,0,,,9056,,,
90562,Santé,Santé,,,,M52-M52,Fonction Compte,0,,,9056,0,,,9056,,,
90563,Logement,Logement,,,,M52-M52,Fonction Compte,0,,,9056,0,,,9056,,,
90564,Insertion professionnelle,Insertion professionnelle,,,,M52-M52,Fonction Compte,0,,,9056,0,,,9056,,,
90565,Evaluation des dépenses engagées,Evaluation des dépenses engagées,,,,M52-M52,Fonction Compte,0,,,9056,0,,,9056,,,
90566,Dépenses de structure,Dépenses de structure,,,,M52-M52,Fonction Compte,0,,,9056,0,,,9056,,,
90567,Allocations RSA,Allocations RSA,,,,M52-M52,Fonction Compte,0,,,9056,0,,,9056,,,
90568,Autres dépenses au titre du RSA,Autres dépenses au titre du RSA,,,,M52-M52,Fonction Compte,0,,,9056,0,,,9056,,,
9058,Autres interventions sociales,Autres interventions sociales,,,,M52-M52,Fonction Compte,1,,,905,1,,,905,,,
906,Réseaux et infrastructures,Réseaux et infrastructures,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9060,Services communs,Services communs,,,,M52-M52,Fonction Compte,1,,,906,1,,,906,,,
9061,Eaux et assainissement,Eaux et assainissement,,,,M52-M52,Fonction Compte,1,,,906,1,,,906,,,
9062,Routes et voirie,Routes et voirie,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
90621,Réseau routier départemental,Réseau routier départemental,,,,M52-M52,Fonction Compte,1,,,906,1,,,906,,,
90622,Viabilité hivernale et aléas climatiques,Viabilité hivernale et aléas climatiques,,,,M52-M52,Fonction Compte,1,,,906,1,,,906,,,
90628,Autres réseaux de voirie,Autres réseaux de voirie,,,,M52-M52,Fonction Compte,1,,,906,1,,,906,,,
9063,Infrastructures ferroviaires et aéroport,Infrastructures ferroviaires et aéroportuaires,,,,M52-M52,Fonction Compte,1,,,906,1,,,906,,,
9064,"Infrastructures fluviales, maritimes et","Infrastructures fluviales, maritimes et portuaires",,,,M52-M52,Fonction Compte,1,,,906,1,,,906,,,
9068,Autres réseaux,Autres réseaux,,,,M52-M52,Fonction Compte,1,,,906,1,,,906,,,
907,Aménagement et environnement,Aménagement et environnement,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9070,Services communs,Services communs,,,,M52-M52,Fonction Compte,1,,,907,1,,,907,,,
9071,Aménagement et développement urbain,Aménagement et développement urbain,,,,M52-M52,Fonction Compte,1,,,907,1,,,907,,,
9072,Logement,Logement,,,,M52-M52,Fonction Compte,1,,,907,1,,,907,,,
9073,Environnement,Environnement,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
90731,Actions de traitement des déchets,Actions en matière de traitement des déchets,,,,M52-M52,Fonction Compte,1,,,907,1,,,907,,,
90738,Autres actions en faveur milieu naturel,Autres actions en faveur du milieu naturel,,,,M52-M52,Fonction Compte,1,,,907,1,,,907,,,
9074,Aménagement et développement rural,Aménagement et développement rural,,,,M52-M52,Fonction Compte,1,,,907,1,,,907,,,
908,Transports,Transports,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9080,Services communs,Services communs,,,,M52-M52,Fonction Compte,1,,,908,1,,,908,,,
9081,Transports scolaires,Transports scolaires,,,,M52-M52,Fonction Compte,1,,,908,1,,,908,,,
9082,Transports publics de voyageurs,Transports publics de voyageurs,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
90821,Routier,Routier,,,,M52-M52,Fonction Compte,1,,,908,1,,,908,,,
90822,Ferroviaire,Ferroviaire,,,,M52-M52,Fonction Compte,1,,,908,1,,,908,,,
90823,Maritime,Maritime,,,,M52-M52,Fonction Compte,1,,,908,1,,,908,,,
90824,Fluvial,Fluvial,,,,M52-M52,Fonction Compte,1,,,908,1,,,908,,,
90825,Aérien,Aérien,,,,M52-M52,Fonction Compte,1,,,908,1,,,908,,,
9088,Autres,Autres,,,,M52-M52,Fonction Compte,1,,,908,1,,,908,,,
909,Développement économique,Développement économique,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9090,Services communs,Services communs,,,,M52-M52,Fonction Compte,1,,,909,1,,,909,,,
9091,Structures d'animation et développement,Structures d'animation et de développement économique,,,,M52-M52,Fonction Compte,1,,,909,1,,,909,,,
9092,Agriculture et pêche,Agriculture et pêche,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
90921,Laboratoire départemental,Laboratoire départemental,,,,M52-M52,Fonction Compte,1,,,909,1,,,909,,,
90928,Autres,Autres,,,,M52-M52,Fonction Compte,1,,,909,1,,,909,,,
9093,"Industrie, commerce et artisanat","Industrie, commerce et artisanat",,,,M52-M52,Fonction Compte,1,,,909,1,,,909,,,
9094,Développement touristique,Développement touristique,,,,M52-M52,Fonction Compte,1,,,909,1,,,909,,,
9095,Maintien services publics non départ.,Maintien et développement des services publics non départementaux,,,,M52-M52,Fonction Compte,1,,,909,1,,,909,,,
91,Equipements non départementaux,Equipements non départementaux,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
910,Services généraux,Services généraux,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9101,Opérations non ventilables,Opérations non ventilables,,,,M52-M52,Fonction Compte,0,,,,0,,,,,,
9102,Administration générale,Administration générale,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
91020,Administration générale collectivité,Administration générale de la collectivité,,,,M52-M52,Fonction Compte,,,,,,,,,,,
910201,Admin. géné. (personnel non ventilable),Administration générale de la collectivité (personnel non ventilable),,,,M52-M52,Fonction Compte,0,,,910,0,,,910,,,
910202,Admin. géné. (autres moyens généraux),Administration générale de la collectivité (autres moyens généraux),,,,M52-M52,Fonction Compte,0,,,910,0,,,910,,,
91021,Assemblée locale,Assemblée locale,,,,M52-M52,Fonction Compte,0,,,910,0,,,910,,,
91023,"Information, communication, publicité","Information, communication, publicité",,,,M52-M52,Fonction Compte,0,,,910,0,,,910,,,
9104,"Coopération décentralisée, action europe","Coopération décentralisée, action européenne et internationale",,,,M52-M52,Fonction Compte,,,,,,,,,1,,
91041,Subvention globale,Subvention globale,,,,M52-M52,Fonction Compte,0,,,910,0,,,910,,,
91048,Autres,Autres,,,,M52-M52,Fonction Compte,0,,,910,0,,,910,,,
911,Sécurité,Sécurité,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9110,Services communs,Services communs,,,,M52-M52,Fonction Compte,0,,,911,0,,,911,,,
9111,"Gendarmerie, police, sécurité, justice","Gendarmerie, police, sécurité, justice",,,,M52-M52,Fonction Compte,0,,,911,0,,,911,,,
9112,Incendie et Secours,Incendie et Secours,,,,M52-M52,Fonction Compte,0,,,911,0,,,911,,,
9118,Autres interventions de protection,Autres interventions de protection des personnes et des biens,,,,M52-M52,Fonction Compte,0,,,911,0,,,911,,,
912,Enseignement,Enseignement,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9120,Services communs,Services communs,,,,M52-M52,Fonction Compte,0,,,912,0,,,912,,,
9121,Enseignement du premier degré,Enseignement du premier degré,,,,M52-M52,Fonction Compte,0,,,912,0,,,912,,,
9122,Enseignement du second degré,Enseignement du second degré,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
91221,Collèges,Collèges,,,,M52-M52,Fonction Compte,0,,,912,0,,,912,,,
91222,Lycées,Lycées,,,,M52-M52,Fonction Compte,0,,,912,0,,,912,,,
9123,Enseignement supérieur,Enseignement supérieur,,,,M52-M52,Fonction Compte,0,,,912,0,,,912,,,
9124,Formation professionnelle et apprentissa,Formation professionnelle et apprentissage (COM),,,,M52-M52,Fonction Compte,0,,,912,0,,,912,,,
9128,Autres services périscolaires et annexes,Autres services périscolaires et annexes,,,,M52-M52,Fonction Compte,0,,,912,0,,,912,,,
913,"Culture, jeunesse, sports et loisirs","Culture, vie sociale, jeunesse, sports et loisirs",,,,M52-M52,Fonction Compte,,,,,,,,,,,
9130,Services communs,Services communs,,,,M52-M52,Fonction Compte,0,,,913,0,,,913,,,
9131,Culture,Culture,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
91311,Activités artistiques et action culturel,Activités artistiques et action culturelle,,,,M52-M52,Fonction Compte,0,,,913,0,,,913,,,
91312,"Patrimoine (musées, monuments...)","Patrimoine (musées, monuments...)",,,,M52-M52,Fonction Compte,0,,,913,0,,,913,,,
91313,Bibliothèques et médiathèques,Bibliothèques et médiathèques,,,,M52-M52,Fonction Compte,0,,,913,0,,,913,,,
91314,Musées,Musées,,,,M52-M52,Fonction Compte,0,,,913,0,,,913,,,
91315,Services d'archives,Services d'archives,,,,M52-M52,Fonction Compte,0,,,913,0,,,913,,,
9132,Sports,Sports,,,,M52-M52,Fonction Compte,0,,,913,0,,,913,,,
9133,Jeunesse (action socio-éducative...),Jeunesse (action socio-éducative...) et loisirs,,,,M52-M52,Fonction Compte,0,,,913,0,,,913,,,
914,Prévention médico-sociale,Prévention médico-sociale,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9140,Services communs,Services communs,,,,M52-M52,Fonction Compte,0,,,914,0,,,914,,,
9141,PMI et planification familiale,PMI et planification familiale,,,,M52-M52,Fonction Compte,0,,,914,0,,,914,,,
9142,Prévention et éducation pour la santé,Prévention et éducation pour la santé,,,,M52-M52,Fonction Compte,0,,,914,0,,,914,,,
9148,Autres actions,Autres actions,,,,M52-M52,Fonction Compte,0,,,914,0,,,914,,,
915,Action sociale,Action sociale,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9150,Services communs,Services communs,,,,M52-M52,Fonction Compte,0,,,915,0,,,915,,,
9151,Famille et enfance,Famille et enfance,,,,M52-M52,Fonction Compte,0,,,915,0,,,915,,,
9152,Personnes handicapées,Personnes handicapées,,,,M52-M52,Fonction Compte,0,,,915,0,,,915,,,
9153,Personnes âgées,Personnes âgées,,,,M52-M52,Fonction Compte,0,,,,0,,,,1,,
91531,Forfait autonomie,Forfait autonomie,,,,M52-M52,Fonction Compte,0,,,915,0,,,915,,,
91532,Autres actions de prévention,Autres actions de prévention,,,,M52-M52,Fonction Compte,0,,,915,0,,,915,,,
91538,Autres,Autres,,,,M52-M52,Fonction Compte,0,,,915,0,,,915,,,
9154,Revenu minimum d'insertion,Revenu minimum d'insertion,,,,M52-M52,Fonction Compte,,,,,,,,,,,
91541,Insertion sociale,Insertion sociale,,,,M52-M52,Fonction Compte,0,,,9154,0,,,9154,,,
91542,Santé,Santé,,,,M52-M52,Fonction Compte,0,,,9154,0,,,9154,,,
91543,Logement,Logement,,,,M52-M52,Fonction Compte,0,,,9154,0,,,9154,,,
91544,Insertion professionnelle,Insertion professionnelle,,,,M52-M52,Fonction Compte,0,,,9154,0,,,9154,,,
91545,Évaluation des dépenses engagées,Évaluation des dépenses engagées,,,,M52-M52,Fonction Compte,0,,,9154,0,,,9154,,,
91546,Dépenses de structure,Dépenses de structure,,,,M52-M52,Fonction Compte,0,,,9154,0,,,9154,,,
91547,Revenu minimum d'insertion - RMA,Revenu minimum d'insertion - Revenu minimum d'activité,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
915471,Revenu minimum d'insertion - Allocations,Revenu minimum d'insertion - Allocations,,,,M52-M52,Fonction Compte,0,,,9154,0,,,9154,,,
915472,Revenu minimum d'activité,Revenu minimum d'activité,,,,M52-M52,Fonction Compte,0,,,9154,0,,,9154,,,
91548,Autres dépenses au titre du RMI,Autres dépenses au titre du RMI,,,,M52-M52,Fonction Compte,0,,,9154,0,,,9154,,,
9156,Revenu de solidarité active,Revenu de solidarité active,,,,M52-M52,Fonction Compte,,,,,,,,,,,
91561,Insertion sociale,Insertion sociale,,,,M52-M52,Fonction Compte,0,,,9156,0,,,9156,,,
91562,Santé,Santé,,,,M52-M52,Fonction Compte,0,,,9156,0,,,9156,,,
91563,Logement,Logement,,,,M52-M52,Fonction Compte,0,,,9156,0,,,9156,,,
91564,Insertion professionnelle,Insertion professionnelle,,,,M52-M52,Fonction Compte,0,,,9156,0,,,9156,,,
91565,Evaluation des dépenses engagées,Evaluation des dépenses engagées,,,,M52-M52,Fonction Compte,0,,,9156,0,,,9156,,,
91566,Dépenses de structure,Dépenses de structure,,,,M52-M52,Fonction Compte,0,,,9156,0,,,9156,,,
91567,Allocations RSA,Allocations RSA,,,,M52-M52,Fonction Compte,0,,,9156,0,,,9156,,,
91568,Autres dépenses au titre du RSA,Autres dépenses au titre du RSA,,,,M52-M52,Fonction Compte,0,,,9156,0,,,9156,,,
9158,Autres interventions sociales,Autres interventions sociales,,,,M52-M52,Fonction Compte,0,,,915,0,,,915,,,
916,Réseaux et infrastructures,Réseaux et infrastructures,,,,M52-M52,Fonction Compte,,,,,,,,,,,
9160,Services communs,Services communs,,,,M52-M52,Fonction Compte,0,,,916,0,,,916,,,
9161,Eaux et assainissement,Eaux et assainissement,,,,M52-M52,Fonction Compte,0,,,916,0,,,916,,,
9162,Routes et voirie,Routes et voirie,,,,M52-M52,Fonction Compte,,,,,,,,,1,,
