Code,Lib_court,Libelle,Section,Special,TypeChapitre,Nomenclature,Origine,DEquip,DOES,DOIS,DR,REquip,ROES,ROIS,RR,RegrTotalise,Supprime,SupprimeDepuis
7478222,Participation Caisses alloc. familiales,Caisses d'allocations familiales,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
7478223,Organismes régis par Code mutualité,Organismes régis par le Code de la mutualité,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
7478224,Assoc. art. L 323-8-3 Code du travail,Associations de l'article L 323-8-3 du Code du travail,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
7478228,Autres personnes privées,Autres personnes privées,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74783,Fonds mobilisation départ. insertion,Fonds de mobilisation départemental pour l'insertion,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74784,CCAS et caisse des écoles,CCAS et caisse des écoles,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74788,Autres,Autres,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
748,Autres attributions et participations,"Compensations, attributions et autres participations",,,,M57-M57,Nature_Compte,,,,,,,,,,,
7481,"Attrib/Vers. impôt cercles, maisons jeux",Attributions sur le versement représentatif d'impôt sur les cercles et maisons de jeux,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
7482,Compens. perte taxe add. droits enreg.,Compensation pour perte de taxe additionnelle aux droits d'enregistrement ou la taxe de publicité foncière,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
7483,Attributions péréquation et compensation,Attributions de péréquation et de compensation,,,,M57-M57,Nature_Compte,,,,,,,,,,,
74831,"Dot., compens / fisc. professionnelle",Dotations et compensations relatives à la fiscalité professionnelle,,,,M57-M57,Nature_Compte,,,,,,,,,,,
748311,Compens. pertes bases imposition CET,Compensation des pertes de bases d'imposition à la CET,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
748312,D.C.R.T.P.,D.C.R.T.P.,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
748313,Dotation compensation de la TP,Dotation unique des compensations spécifiques à la taxe professionnelle,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
748314,Dotation compensations / TP - syndicale,Dotations de compensation relatives à la taxe professionnelle - syndicale,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
748315,Compensation des pertes d'IFER,Compensation des pertes d'IFER,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74832,Etat - Compensation CET (CVAE et CFE),Etat - Compensation au titre de la Contribution Economique Territoriale (CVAE et CFE),,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74833,Etat-Compens.exonération taxes foncières,Etat - Compensation au titre des exonérations de taxe foncière,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74834,Etat-Compens.exonération taxe habitation,Etat - Compensation au titre des exonérations de taxe d'habitation,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74835,D.T.C. exonération fiscalité directe,Dotation pour transfert des compensations d'exonération de fiscalité directe locale,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74836,Attrib. fonds départ. péréquat. de la TP,Attribution du fonds départemental de péréquation de la taxe professionnelle,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74837,Dotations de développement,Dotations de développement,,,,M57-M57,Nature_Compte,,,,,,,,,,,
748371,DETR,Dotation d'équipement des territoires ruraux (DETR),,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
748372,Dotation politique de la ville (DPV),Dotation politique de la ville (DPV),,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
748373,Dot. de soutien à l'invest. local (DSIL),Dotation de soutien à l'investissement local (DSIL),,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74838,Autres attribution péréq. et compens.,Autres attributions de péréquation et de compensation,,,,M57-M57,Nature_Compte,,,,,,,,,,,
748381,Compens.relèv. seuil pers.vers.transport,Compensation liée au relèvement du seuil des personnes assujetties au versement transport,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
748388,Autres,Autres,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
7484,Dotation de recensement,Dotation de recensement,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
7485,Dotation pour les titres sécurisés,Dotation pour les titres sécurisés,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
7486,Dotation d'équilibre (Grand Paris),Dotation d'équilibre (Métropole du Grand Paris),,,,M57-M57,Nature_Compte,,,,,,,,,,,
74861,Attributions de la dotation d'équilibre,Attributions de la dotation d'équilibre,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74869,Revers. de la dotation d'équilibre,Reversement de la dotation d'équilibre,,,,M57-M57,Nature_Compte,0,,,014,0,,,,,,
7487,"Dot. Arrondissements, communes associées",Dotations des arrondissements ou des communes associées,,,,M57-M57,Nature_Compte,,,,,,,,,,,
74871,Dotation d'animation locale,Dotation d'animation locale,,,,M57-M57,Nature_Compte,,,,,,,,,,,
748711,Dotation d'animation locale reçue,Dotation d'animation locale reçue,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
748719,Dotation d'animation locale versée,Dotation d'animation locale versée,,,,M57-M57,Nature_Compte,0,,,014,0,,,,,,
74872,Dotation de gestion locale,Dotation de gestion locale,,,,M57-M57,Nature_Compte,,,,,,,,,,,
748721,Dotation de gestion locale reçue,Dotation de gestion locale reçue,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
748729,Dotation de gestion locale versée,Dotation de gestion locale versée,,,,M57-M57,Nature_Compte,0,,,014,0,,,,,,
7488,Autres attributions et participations,Autres attributions et participations,,,,M57-M57,Nature_Compte,,,,,,,,,,,
74881,"Particip. familles restau, hébergt",Participation des familles au titre de la restauration et de l'hébergement scolaires,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
74888,Autres,Autres,,,,M57-M57,Nature_Compte,0,,,,0,,,74,,,
749,Reversement et restitution sur dotations,Reversement et restitution sur dotations et participations,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7491,Contrib. dotation fonction. minimale,Contribution à la dotation de fonctionnement minimale,,,,M57-M57,Nature_Compte,0,,,014,0,,,,,,
7498,"Autres revers./dotations, participations",Autres reversements sur dotations et participations,,,,M57-M57,Nature_Compte,0,,,014,0,,,,,,
75,Autres produits de gestion courante,Autres produits de gestion courante,,,,M57-M57,Nature_Compte,0,,,,0,,,,1,,
751,Recouvrements de dépenses d'aide sociale,Recouvrements de dépenses d'aide sociale,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7511,"Recouvrements sur département, autres CL",Recouvrements sur départements et autres collectivités publiques,,,,M57-M57,Nature_Compte,0,,,,0,,,75,,,
7512,Recouvrements sur Sécurité Sociale,Recouvrements sur Sécurité Sociale et organismes mutualistes,,,,M57-M57,Nature_Compte,0,,,,0,,,75,,,
7513,"Recouvrements sur bénéficiaire, tiers-pa","Recouvrements sur bénéficiaire, tiers-payants et successions",,,,M57-M57,Nature_Compte,0,,,,0,,,75,,,
7518,Recouvrements sur autres redevables,Recouvrements sur autres redevables,,,,M57-M57,Nature_Compte,0,,,,0,,,75,,,
752,Revenus des immeubles,Revenus des immeubles,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
753,Recouvrement indus d'insertion et aides,Recouvrement des indus d'insertion et d'aide sociale,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7531,RMI,RMI,,,,M57-M57,Nature_Compte,0,,,,0,,,017,,,
7532,RMA,RMA,,,,M57-M57,Nature_Compte,0,,,,0,,,017,,,
7533,APA,APA,,,,M57-M57,Nature_Compte,0,,,,0,,,016,,,
7534,RSA,RSA,,,,M57-M57,Nature_Compte,,,,,,,,,,,
75341,Allocations du dispositif expérimental,Allocations du dispositif expérimental,,,,M57-M57,Nature_Compte,0,,,,0,,,017,,1,2019-12-16T14:00:00
75342,Allocations forfaitaires,Allocations forfaitaires,,,,M57-M57,Nature_Compte,0,,,,0,,,017,,,
75343,Allocations forfaitaires majorées,Allocations forfaitaires majorées,,,,M57-M57,Nature_Compte,0,,,,0,,,017,,,
75344,Versements facultatifs,Versements facultatifs,,,,M57-M57,Nature_Compte,0,,,,0,,,017,,,
7535,PCH,PCH,,,,M57-M57,Nature_Compte,0,,,,0,,,75,,,
7538,Autres,Autres,,,,M57-M57,Nature_Compte,0,,,,0,,,75,,,
754,Redevances défaut branchement égoût,Redevances pour défaut de branchement à l'égout,,,,M57-M57,Nature_Compte,,,,,,,,,,,
755,Dédits et pénalités perçus,Dédits et pénalités perçus,,,,M57-M57,Nature_Compte,0,,,,0,,,75,,,
756,Libéralités reçues,Libéralités reçues,,,,M57-M57,Nature_Compte,0,,,,0,,,75,,,
757,Subventions,Subventions,,,,M57-M57,Nature_Compte,0,,,,0,,,75,,,
758,Produits divers de gestion courante,Produits divers de gestion courante,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7581,Redevances diverses,Redevances diverses,,,,M57-M57,Nature_Compte,,,,,,,,,,,
75811,"Redev. concessions, brevets, licences, ","Redevances pour concessions, brevets, licences, marques, procédés, droits et valeurs similaires",,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
75812,Redevances pour défaut branchement égout,Redevances pour défaut de branchement à l'égout,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
75813,Redev. fermiers et concessionnaires,Redevances versées par les fermiers et concessionnaires,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
75814,Redevance sur l'énergie hydraulique,Redevance sur l'énergie hydraulique,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
7582,Excédent ou déficit des budgets annexes,Excédent ou déficit des budgets annexes à caractère administratif,,,,M57-M57,Nature_Compte,,,,,,,,,,,
75821,Excédent budgets annexes administratifs,Excédent des budgets annexes à caractère administratif,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
75822,Prise en charge déficit budget annexe,Prise en charge du déficit du budget annexe à caractère administratif par le budget principal,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
7583,Participation bénéficiaires mesure MSAP,Participations des bénéficiaires d'une mesure d'accompagnement social personnalisé,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
7584,Recouvr./créances admises en non valeur,Recouvrement sur créances admises en non valeur,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
7585,Bonifications d'intérêts,Bonifications d'intérêts,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
7586,Excédents reversés par les régies,Excédents reversés par les régies à caractère industriel et commercial,,,,M57-M57,Nature_Compte,,,,,,,,,,,
75861,Régies dotées seule autonomie financière,Régies dotées de la seule autonomie financière,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
75862,Régies dotées de la personnalité morale,Régies dotées de la personnalité morale,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
7588,Autres produits divers gestion courante,Autres produits divers de gestion courante,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,1,2018-11-16T14:00:00
75886,Gains de change créances det. non fin,Gains de change sur créances et dettes non financière,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
75888,Autres,Autres,,,,M57-M57,Nature_Compte,0,,,,0,042,,75,,,
76,Produits financiers,Produits financiers,,,,M57-M57,Nature_Compte,,,,,,,,,1,,
761,Produits de participations,Produits de participations,,,,M57-M57,Nature_Compte,0,,,,0,,,76,,,
762,Produits autres immo. financières,Produits des autres immobilisations financières,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7621,Prod. Immo. fin. - encaissées à échéance,Produits des autres immobilisations financières - encaissés à l'échéance,,,,M57-M57,Nature_Compte,0,,,,0,042,,76,,,
7622,Prod. Immo. fin. - rattachement ICNE,Produits des autres immobilisations financières - rattachement des ICNE,,,,M57-M57,Nature_Compte,0,,,,0,,,76,,,
7623,Remb. intérêts emprunts transférés,Remboursement d'intérêts d'emprunts transférés,,,,M57-M57,Nature_Compte,,,,,,,,,,,
76231,Remb. intérêts emprunts communes du GFP,par les communes membres du GFP,,,,M57-M57,Nature_Compte,0,,,,0,042,,76,,,
76232,Remb. intérêts emprunts GFP rattachement,par le GFP de rattachement,,,,M57-M57,Nature_Compte,0,,,,0,042,,76,,,
76233,"Remb. intérêts emprunts BA, régies auton",par leurs BA et régies à seule autonomie financière,,,,M57-M57,Nature_Compte,0,,,,0,042,,76,,,
76238,Remb. Int. emprunts transf. autres tiers,par d'autres tiers,,,,M57-M57,Nature_Compte,0,,,,0,042,,76,,,
764,Revenus valeurs mobilières de placement,Revenus des valeurs mobilières de placement,,,,M57-M57,Nature_Compte,0,,,,0,,,76,,,
765,Escomptes obtenus,Escomptes obtenus,,,,M57-M57,Nature_Compte,0,,,,0,,,76,,,
766,Gains de change créances det. fin,Gains de change sur créances et dettes financières,,,,M57-M57,Nature_Compte,0,,,,0,042,,76,,,
767,Produits nets cession valeurs mobilières,Produits nets sur cession de valeurs mobilières de placement,,,,M57-M57,Nature_Compte,0,,,,0,,,76,,,
768,Autres produits financiers,Autres produits financiers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7681,Fonds soutien-Sortie emprunts à risque,Fonds de soutien - Sortie des emprunts à risque,,,,M57-M57,Nature_Compte,,,,,,,,,,,
76811,Sortie empr. risque avec IRA capital.,Sortie des emprunts à risques avec IRA capitalisées,,,,M57-M57,Nature_Compte,0,,,,0,042,,76,,,
76812,Sortie empr. risque sans IRA capital.,Sortie des emprunts à risques sans IRA capitalisées,,,,M57-M57,Nature_Compte,0,,,,0,042,,76,,,
7688,Autres,Autres,,,,M57-M57,Nature_Compte,0,,,,0,042,,76,,,
77,Produits spécifiques,Produits spécifiques,,,,M57-M57,Nature_Compte,,,,,,,,,1,,
7711,Dédits et pénalités perçus,Dédits et pénalités perçus,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7713,Libéralités reçues,Libéralités reçues,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7714,Recouvrt créances admises en non valeur,Recouvrement sur créances admises en non valeur,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7718,Autres prod. except. opération gestion,Autres produits exceptionnels sur opérations de gestion,,,,M57-M57,Nature_Compte,,,,,,,,,,,
773,Mandats annulés (exercices antérieurs),Mandats annulés (sur exercices antérieurs) ou atteints par la déchéance quadriennale,,,,M57-M57,Nature_Compte,0,,,,0,042,,77,,,
7746,Bonifications d'intérêts,Bonifications d'intérêts,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7748,Autres subventions exceptionnelles,Autres subventions exceptionnelles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
775,Produits des cessions d'immobilisations,Produits des cessions d'immobilisations,,,,M57-M57,Nature_Compte,0,,,,0,,,77,,,
776,Différences sur réalisations (négatives),Différences sur réalisations (négatives) reprises au compte de résultat,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7761,Différences sur réalisations (négatives),Différences sur réalisations (négatives) reprises au compte de résultat,,,,M57-M57,Nature_Compte,0,,,,0,042,,,,,
7768,"Neutral. amort., dépréc. et provisions","Neutralisation des amortissements, dépréciations et provisions",,,,M57-M57,Nature_Compte,0,,,,0,042,,,,,
777,Rec... subv inv transférées cpte résult,Recettes et quote-part des subventions d'investissement transférées au compte de résultat,,,,M57-M57,Nature_Compte,0,,,,0,042,,,,,
7785,Excédent invest. transféré cpte résultat,Excédent d'investissement transféré au compte de résultat,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7788,Produits exceptionnels divers,Autres produits exceptionnels,,,,M57-M57,Nature_Compte,,,,,,,,,,,
78,Reprise sur amortissements et provisions,"Reprises sur amortissements, dépréciations et provisions",,,,M57-M57,Nature_Compte,0,,,,0,,,,1,,
781,Rep. amort. et prov. produits fonct. cou,"Reprises sur amortissements, dépréciations et provisions (à inscrire dans les produits de fonctionnement courant)",,,,M57-M57,Nature_Compte,,,,,,,,,,,
7811,Rep. amort. immos corpo. et incorp.,Reprises sur amortissements des immobilisations incorporelles et corporelles,,,,M57-M57,Nature_Compte,0,,,,0,042,,,,,
7815,Rep. prov. charges fonctionnt courant,Reprises sur provisions pour risques et charges de fonctionnement courant,,,,M57-M57,Nature_Compte,0,,,,0,042,,78,,,
7816,Rep. prov. dépréc. immos corpo. et incor,Reprises sur dépréciations des immobilisations incorporelles et corporelles,,,,M57-M57,Nature_Compte,0,,,,0,042,,78,,,
7817,Rep. prov. dépréc. actifs circulants,Reprises sur dépréciations des actifs circulants,,,,M57-M57,Nature_Compte,0,,,,0,042,,78,,,
786,Rep. prov. - Produits financiers,eprises sur dépréciations et provisions (à inscrire dans les produits financiers),,,,M57-M57,Nature_Compte,,,,,,,,,,,
7865,Rep. prov. risques et charges financiers,Reprises sur provisions pour risques et charges financiers,,,,M57-M57,Nature_Compte,0,,,,0,042,,78,,,
7866,Rep. Prov. dépréc. éléments financiers,Reprises sur dépréciations des éléments financiers,,,,M57-M57,Nature_Compte,0,,,,0,042,,78,,,
7875,Rep. prov. risques et charges exception.,Reprises sur provisions pour risques et charges exceptionnels,,,,M57-M57,Nature_Compte,,,,,,,,,,,
7876,Rep. prov. dépréc. exceptionnelles,Reprises sur dépréciations exceptionnelles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
79,Transferts de charges,Transferts de charges,,,,M57-M57,Nature_Compte,,,,,,,,,1,,
791,Transferts de charges de fonctionnement,Transferts de charges de fonctionnement,,,,M57-M57,Nature_Compte,0,,,,0,042,043,,,,
796,Transferts charges financières,Transferts de charges financières,,,,M57-M57,Nature_Compte,0,,,,0,042,043,,,,
797,Transferts charges exceptionnelles,Transferts de charges exceptionnelles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
80,Engagements hors bilan,Engagements hors bilan,,,,M57-M57,Nature_Compte,,,,,,,,,,,
801,Engagements donnés par la collectivité,Engagements donnés par la collectivité,,,,M57-M57,Nature_Compte,,,,,,,,,,,
8015,Engagements sur garanties d'emprunts,Engagements sur garanties d'emprunts,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
8016,Redevances crédit-bail restant à courir,Redevances de crédit-bail restant à courir,,,,M57-M57,Nature_Compte,,,,,,,,,,,
80161,Crédit-bail mobilier,Crédit-bail mobilier,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
80165,Crédit-bail immobilier,Crédit-bail immobilier,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
8017,Subv à verser (annuités restantes),Subventions à verser par annuités (annuités restant à courir),,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
8018,Autres engagements donnés,Autres engagements donnés,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
802,Engagements reçus,Engagements reçus par la collectivité,,,,M57-M57,Nature_Compte,,,,,,,,,,,
8026,Redevances crédit-bail à recevoir,Redevances de crédit-bail restant à recevoir,,,,M57-M57,Nature_Compte,,,,,,,,,,,
80265,Crédit-bail immobilier,Crédit-bail immobilier,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
8027,Subvent° à recevoir (annuités restantes),Subventions à recevoir par annuités (annuités restant à recevoir),,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
8028,Autres engagements reçus,Autres engagements reçus,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
86,Valeurs inactives,Valeurs inactives,,,,M57-M57,Nature_Compte,,,,,,,,,,,
861,"Comptes posit° : titres, valeurs portef.",Comptes de position : titres et valeurs en portefeuille,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
862,"Comptes posit° : titres, valeurs corresp",Comptes de position : titres et valeurs chez les correspondants,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
863,Comptes de prise en charge,Comptes de prise en charge,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
930,Services généraux,Services généraux,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
9305,Gestion des fonds européens,Gestion des fonds européens,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
931,Sécurité,Sécurité,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
932,"Enseign.,form. professionnelle, apprent.","Enseignement, formation professionnelle et apprentissage",F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
933,"Cult., vie soc., jeun., sports, loisirs","Culture, vie sociale, jeunesse, sports et loisirs",F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
934,Santé et action sociale,Santé et action sociale,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
9343,APA,APA,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
9344,RSA / Régularisations de RMI,RSA / Régularisations de RMI,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
935,Aménagement des territoires et habitat,Aménagement des territoires et habitat,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
936,Action économique,Action économique,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
937, Environnement, Environnement,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
938,Transports,Transports,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
939,Fonction en réserve,(Fonction en réserve),F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
940,Impositions directes,Impositions directes,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
941,Autres impôts et taxes,Autres impôts et taxes,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
942,Dotations et participations,Dotations et participations,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
943,Opérations financières,Opérations financières,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
944,Frais de fonctionnement groupes d'élus,Frais de fonctionnement des groupes d'élus,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
945,Provisions et autres opérations mixtes,Provisions et autres opérations mixtes,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
946,Transferts entre les sections,Transferts entre les sections,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
947,Transferts à l'intérieur de la section,Transferts à l'intérieur de la section de fonctionnement,F,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
952,Dépenses imprévues,Dépenses imprévues,F,0,L,M57-M57,Nature_Compte,,,,,,,,,,,
953,Virement à la section d'investissement,Virement à la section d'investissement,F,0,L,M57-M57,Nature_Compte,,,,,,,,,,,
900,Services généraux,Services généraux,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
9005,Gestion des fonds européens,Gestion des fonds européens,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
901,Sécurité,Sécurité,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
902,"Enseign.,form. professionnelle, apprent.","Enseignement, formation professionnelle et apprentissage",I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
903,"Cult., vie soc., jeun., sports, loisirs","Culture, vie sociale, jeunesse, sports et loisirs",I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
904,Santé et action sociale,Santé et action sociale,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
9044,RSA,RSA,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
905,Aménagement des territoires et habitat,Aménagement des territoires et habitat,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
906,Action économique,Action économique,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
907, Environnement, Environnement,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
908,Transports,Transports,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
909,Fonction en réserve,(Fonction en réserve),I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
921,Taxes non affectées,Taxes non affectées,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
922,Dotations et participations,Dotations et participations,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
923,Dettes et autres opérations financières,Dettes et autres opérations financières,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
925,Opérations patrimoniales,Opérations patrimoniales,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
926,Transferts entre les sections,Transferts entre les sections,I,0,C,M57-M57,Nature_Compte,,,,,,,,,,,
950,Dépenses imprévues,Dépenses imprévues,I,0,L,M57-M57,Nature_Compte,,,,,,,,,,,
951,Virement de la section de fonctionnement,Virement de la section de fonctionnement,I,0,L,M57-M57,Nature_Compte,,,,,,,,,,,
954,Produit des cessions d'immobilisations,Produit des cessions d'immobilisations,I,0,L,M57-M57,Nature_Compte,,,,,,,,,,,
90,Opérations ventilées,Opérations ventilées,,,,M57-M57,Fonction Compte,0,,,,0,,,,1,,
900,Services généraux,Services généraux,,,,M57-M57,Fonction Compte,,,,,,,,,,,
9002,Administration générale,Administration générale,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90020,Admin. générale de la collectivité,Administration générale de la collectivité,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90021,Personnel non ventilé,Personnel non ventilé,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90022,"Information, communication, publicité","Information, communication, publicité",,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90023,Fêtes et cérémonies,Fêtes et cérémonies,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90024,Aide aux associations,Aide aux associations (non classées ailleurs),,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90025,Cimetières et pompes funèbres,Cimetières et pompes funèbres,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90026,Administration générale de l'Etat,Administration générale de l'Etat,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90028,Autres moyens généraux,Autres moyens généraux,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
9003,Conseils,Conseils,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90031,Assemblée délibérante,Assemblée délibérante,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90032,"Conseil éco.,social région./Conseil dév.",Conseil économique et social régional ou Conseil de développement,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90033,"Conseil cult., éduc., env.","Conseil de la culture, de l'éducation et de l'environnement",,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90034,"Conseil éco.,soc.,environ.,culture,éduc.","Conseil économique, social, environnemental, de la culture et de l'éducation",,,,M57-M57,Fonction Compte,,,,,,,,,,,
900341,"Section éco., sociale et environnem.","Section économique, sociale et environnementale",,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
900342,"Section culture, éducation et sports","Section de la culture, de l'éducation et des sports",,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90035,Conseil de territoire,Conseil de territoire,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90038,Autres instances,Autres instances,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
9004,"Coop.décent.,act° interrég.,eur.,intern.","Coopération décentralisée et actions interrégionales, européennes et internationales",,,,M57-M57,Fonction Compte,,,,,,,,,,,
90041,Action relevant de la subvention globale,Actions relevant de la subvention globale,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90042,Actions interrégionales,Actions interrégionales,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90043,Actions européennes,Actions européennes,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90044,Aide publique au développement,Aide publique au développement,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
90048,Autres actions,Autres actions,,,,M57-M57,Fonction Compte,1,,,900,1,,,900,,,
9005,Gestion des fonds européens,Gestion des fonds européens,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90051,FSE,FSE,,,,M57-M57,Fonction Compte,1,,,9005,1,,,9005,,,
90052,FEDER,FEDER,,,,M57-M57,Fonction Compte,1,,,9005,1,,,9005,,,
90058,Autres,Autres,,,,M57-M57,Fonction Compte,,,,,,,,,,,
900580,FEADER,FEADER,,,,M57-M57,Fonction Compte,1,,,9005,1,,,9005,,,
