Code,DEquip,DOES,DOIS,DR,Lib_court,Libelle,Origine,REquip,ROES,ROIS,RR,RegrTotalise,Section,Special,Supprime,SupprimeDepuis,TypeChapitre,Nomenclature
76232,0,,,,Remb. intérêts emprunts GFP rattachement,par le GFP de rattachement,Nature_Compte,0,042,,76,,,,,,,M57-M57
76233,0,,,,"Remb. intérêts emprunts BA, régies auton",par leurs BA et régies à seule autonomie financière,Nature_Compte,0,042,,76,,,,,,,M57-M57
76238,0,,,,Remb. Int. emprunts transf. autres tiers,par d'autres tiers,Nature_Compte,0,042,,76,,,,,,,M57-M57
764,0,,,,Revenus valeurs mobilières de placement,Revenus des valeurs mobilières de placement,Nature_Compte,0,,,76,,,,,,,M57-M57
765,0,,,,Escomptes obtenus,Escomptes obtenus,Nature_Compte,0,,,76,,,,,,,M57-M57
766,0,,,,Gains de change créances det. fin,Gains de change sur créances et dettes financières,Nature_Compte,0,042,,76,,,,,,,M57-M57
767,0,,,,Produits nets cession valeurs mobilières,Produits nets sur cession de valeurs mobilières de placement,Nature_Compte,0,,,76,,,,,,,M57-M57
768,,,,,Autres produits financiers,Autres produits financiers,Nature_Compte,,,,,,,,,,,M57-M57
7681,,,,,Fonds soutien-Sortie emprunts à risque,Fonds de soutien - Sortie des emprunts à risque,Nature_Compte,,,,,,,,,,,M57-M57
76811,0,,,,Sortie empr. risque avec IRA capital.,Sortie des emprunts à risques avec IRA capitalisées,Nature_Compte,0,042,,76,,,,,,,M57-M57
76812,0,,,,Sortie empr. risque sans IRA capital.,Sortie des emprunts à risques sans IRA capitalisées,Nature_Compte,0,042,,76,,,,,,,M57-M57
7688,0,,,,Autres,Autres,Nature_Compte,0,042,,76,,,,,,,M57-M57
77,,,,,Produits spécifiques,Produits spécifiques,Nature_Compte,,,,,1,,,,,,M57-M57
7711,,,,,Dédits et pénalités perçus,Dédits et pénalités perçus,Nature_Compte,,,,,,,,,,,M57-M57
7713,,,,,Libéralités reçues,Libéralités reçues,Nature_Compte,,,,,,,,,,,M57-M57
7714,,,,,Recouvrt créances admises en non valeur,Recouvrement sur créances admises en non valeur,Nature_Compte,,,,,,,,,,,M57-M57
7718,,,,,Autres prod. except. opération gestion,Autres produits exceptionnels sur opérations de gestion,Nature_Compte,,,,,,,,,,,M57-M57
773,0,,,,Mandats annulés (exercices antérieurs),Mandats annulés (sur exercices antérieurs) ou atteints par la déchéance quadriennale,Nature_Compte,0,042,,77,,,,,,,M57-M57
7746,,,,,Bonifications d'intérêts,Bonifications d'intérêts,Nature_Compte,,,,,,,,,,,M57-M57
7748,,,,,Autres subventions exceptionnelles,Autres subventions exceptionnelles,Nature_Compte,,,,,,,,,,,M57-M57
775,0,,,,Produits des cessions d'immobilisations,Produits des cessions d'immobilisations,Nature_Compte,0,,,77,,,,,,,M57-M57
776,,,,,Différences sur réalisations (négatives),Différences sur réalisations (négatives) reprises au compte de résultat,Nature_Compte,,,,,,,,,,,M57-M57
7761,0,,,,Différences sur réalisations (négatives),Différences sur réalisations (négatives) reprises au compte de résultat,Nature_Compte,0,042,,,,,,,,,M57-M57
7768,0,,,,"Neutral. amort., dépréc. et provisions","Neutralisation des amortissements, dépréciations et provisions",Nature_Compte,0,042,,,,,,,,,M57-M57
777,0,,,,Rec... subv inv transférées cpte résult,Recettes et quote-part des subventions d'investissement transférées au compte de résultat,Nature_Compte,0,042,,,,,,,,,M57-M57
7785,,,,,Excédent invest. transféré cpte résultat,Excédent d'investissement transféré au compte de résultat,Nature_Compte,,,,,,,,,,,M57-M57
7788,,,,,Produits exceptionnels divers,Autres produits exceptionnels,Nature_Compte,,,,,,,,,,,M57-M57
78,0,,,,Reprise sur amortissements et provisions,"Reprises sur amortissements, dépréciations et provisions",Nature_Compte,0,,,,1,,,,,,M57-M57
781,,,,,Rep. amort. et prov. produits fonct. cou,"Reprises sur amortissements, dépréciations et provisions (à inscrire dans les produits de fonctionnement courant)",Nature_Compte,,,,,,,,,,,M57-M57
7811,0,,,,Rep. amort. immos corpo. et incorp.,Reprises sur amortissements des immobilisations incorporelles et corporelles,Nature_Compte,0,042,,,,,,,,,M57-M57
7815,0,,,,Rep. prov. charges fonctionnt courant,Reprises sur provisions pour risques et charges de fonctionnement courant,Nature_Compte,0,042,,78,,,,,,,M57-M57
7816,0,,,,Rep. prov. dépréc. immos corpo. et incor,Reprises sur dépréciations des immobilisations incorporelles et corporelles,Nature_Compte,0,042,,78,,,,,,,M57-M57
7817,0,,,,Rep. prov. dépréc. actifs circulants,Reprises sur dépréciations des actifs circulants,Nature_Compte,0,042,,78,,,,,,,M57-M57
786,,,,,Rep. prov. - Produits financiers,eprises sur dépréciations et provisions (à inscrire dans les produits financiers),Nature_Compte,,,,,,,,,,,M57-M57
7865,0,,,,Rep. prov. risques et charges financiers,Reprises sur provisions pour risques et charges financiers,Nature_Compte,0,042,,78,,,,,,,M57-M57
7866,0,,,,Rep. Prov. dépréc. éléments financiers,Reprises sur dépréciations des éléments financiers,Nature_Compte,0,042,,78,,,,,,,M57-M57
7875,,,,,Rep. prov. risques et charges exception.,Reprises sur provisions pour risques et charges exceptionnels,Nature_Compte,,,,,,,,,,,M57-M57
7876,,,,,Rep. prov. dépréc. exceptionnelles,Reprises sur dépréciations exceptionnelles,Nature_Compte,,,,,,,,,,,M57-M57
79,,,,,Transferts de charges,Transferts de charges,Nature_Compte,,,,,1,,,,,,M57-M57
791,0,,,,Transferts de charges de fonctionnement,Transferts de charges de fonctionnement,Nature_Compte,0,042,043,,,,,,,,M57-M57
796,0,,,,Transferts charges financières,Transferts de charges financières,Nature_Compte,0,042,043,,,,,,,,M57-M57
797,,,,,Transferts charges exceptionnelles,Transferts de charges exceptionnelles,Nature_Compte,,,,,,,,,,,M57-M57
80,,,,,Engagements hors bilan,Engagements hors bilan,Nature_Compte,,,,,,,,,,,M57-M57
801,,,,,Engagements donnés par la collectivité,Engagements donnés par la collectivité,Nature_Compte,,,,,,,,,,,M57-M57
8015,0,,,,Engagements sur garanties d'emprunts,Engagements sur garanties d'emprunts,Nature_Compte,0,,,,,,,,,,M57-M57
8016,,,,,Redevances crédit-bail restant à courir,Redevances de crédit-bail restant à courir,Nature_Compte,,,,,,,,,,,M57-M57
80161,0,,,,Crédit-bail mobilier,Crédit-bail mobilier,Nature_Compte,0,,,,,,,,,,M57-M57
80165,0,,,,Crédit-bail immobilier,Crédit-bail immobilier,Nature_Compte,0,,,,,,,,,,M57-M57
8017,0,,,,Subv à verser (annuités restantes),Subventions à verser par annuités (annuités restant à courir),Nature_Compte,0,,,,,,,,,,M57-M57
8018,0,,,,Autres engagements donnés,Autres engagements donnés,Nature_Compte,0,,,,,,,,,,M57-M57
802,,,,,Engagements reçus,Engagements reçus par la collectivité,Nature_Compte,,,,,,,,,,,M57-M57
8026,,,,,Redevances crédit-bail à recevoir,Redevances de crédit-bail restant à recevoir,Nature_Compte,,,,,,,,,,,M57-M57
80265,0,,,,Crédit-bail immobilier,Crédit-bail immobilier,Nature_Compte,0,,,,,,,,,,M57-M57
8027,0,,,,Subvent° à recevoir (annuités restantes),Subventions à recevoir par annuités (annuités restant à recevoir),Nature_Compte,0,,,,,,,,,,M57-M57
8028,0,,,,Autres engagements reçus,Autres engagements reçus,Nature_Compte,0,,,,,,,,,,M57-M57
86,,,,,Valeurs inactives,Valeurs inactives,Nature_Compte,,,,,,,,,,,M57-M57
861,0,,,,"Comptes posit° : titres, valeurs portef.",Comptes de position : titres et valeurs en portefeuille,Nature_Compte,0,,,,,,,,,,M57-M57
862,0,,,,"Comptes posit° : titres, valeurs corresp",Comptes de position : titres et valeurs chez les correspondants,Nature_Compte,0,,,,,,,,,,M57-M57
863,0,,,,Comptes de prise en charge,Comptes de prise en charge,Nature_Compte,0,,,,,,,,,,M57-M57
930,,,,,Services généraux,Services généraux,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
9305,,,,,Gestion des fonds européens,Gestion des fonds européens,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
931,,,,,Sécurité,Sécurité,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
932,,,,,"Enseign.,form. professionnelle, apprent.","Enseignement, formation professionnelle et apprentissage",Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
933,,,,,"Cult., vie soc., jeun., sports, loisirs","Culture, vie sociale, jeunesse, sports et loisirs",Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
934,,,,,Santé et action sociale,Santé et action sociale,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
9343,,,,,APA,APA,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
9344,,,,,RSA / Régularisations de RMI,RSA / Régularisations de RMI,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
935,,,,,Aménagement des territoires et habitat,Aménagement des territoires et habitat,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
936,,,,,Action économique,Action économique,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
937,,,,, Environnement, Environnement,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
938,,,,,Transports,Transports,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
939,,,,,Fonction en réserve,(Fonction en réserve),Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
940,,,,,Impositions directes,Impositions directes,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
941,,,,,Autres impôts et taxes,Autres impôts et taxes,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
942,,,,,Dotations et participations,Dotations et participations,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
943,,,,,Opérations financières,Opérations financières,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
944,,,,,Frais de fonctionnement groupes d'élus,Frais de fonctionnement des groupes d'élus,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
945,,,,,Provisions et autres opérations mixtes,Provisions et autres opérations mixtes,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
946,,,,,Transferts entre les sections,Transferts entre les sections,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
947,,,,,Transferts à l'intérieur de la section,Transferts à l'intérieur de la section de fonctionnement,Fonction_Chapitre,,,,,,F,0,,,C,M57-M57
952,,,,,Dépenses imprévues,Dépenses imprévues,Fonction_Chapitre,,,,,,F,0,,,L,M57-M57
953,,,,,Virement à la section d'investissement,Virement à la section d'investissement,Fonction_Chapitre,,,,,,F,0,,,L,M57-M57
900,,,,,Services généraux,Services généraux,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
9005,,,,,Gestion des fonds européens,Gestion des fonds européens,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
901,,,,,Sécurité,Sécurité,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
902,,,,,"Enseign.,form. professionnelle, apprent.","Enseignement, formation professionnelle et apprentissage",Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
903,,,,,"Cult., vie soc., jeun., sports, loisirs","Culture, vie sociale, jeunesse, sports et loisirs",Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
904,,,,,Santé et action sociale,Santé et action sociale,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
9044,,,,,RSA,RSA,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
905,,,,,Aménagement des territoires et habitat,Aménagement des territoires et habitat,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
906,,,,,Action économique,Action économique,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
907,,,,, Environnement, Environnement,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
908,,,,,Transports,Transports,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
909,,,,,Fonction en réserve,(Fonction en réserve),Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
921,,,,,Taxes non affectées,Taxes non affectées,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
922,,,,,Dotations et participations,Dotations et participations,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
923,,,,,Dettes et autres opérations financières,Dettes et autres opérations financières,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
925,,,,,Opérations patrimoniales,Opérations patrimoniales,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
926,,,,,Transferts entre les sections,Transferts entre les sections,Fonction_Chapitre,,,,,,I,0,,,C,M57-M57
950,,,,,Dépenses imprévues,Dépenses imprévues,Fonction_Chapitre,,,,,,I,0,,,L,M57-M57
951,,,,,Virement de la section de fonctionnement,Virement de la section de fonctionnement,Fonction_Chapitre,,,,,,I,0,,,L,M57-M57
954,,,,,Produit des cessions d'immobilisations,Produit des cessions d'immobilisations,Fonction_Chapitre,,,,,,I,0,,,L,M57-M57
90,0,,,,Opérations ventilées,Opérations ventilées,Fonction_Compte,0,,,,1,,,,,,M57-M57
900,,,,,Services généraux,Services généraux,Fonction_Compte,,,,,,,,,,,M57-M57
9002,,,,,Administration générale,Administration générale,Fonction_Compte,,,,,,,,,,,M57-M57
90020,1,,,900,Admin. générale de la collectivité,Administration générale de la collectivité,Fonction_Compte,1,,,900,,,,,,,M57-M57
90021,1,,,900,Personnel non ventilé,Personnel non ventilé,Fonction_Compte,1,,,900,,,,,,,M57-M57
90022,1,,,900,"Information, communication, publicité","Information, communication, publicité",Fonction_Compte,1,,,900,,,,,,,M57-M57
90023,1,,,900,Fêtes et cérémonies,Fêtes et cérémonies,Fonction_Compte,1,,,900,,,,,,,M57-M57
90024,1,,,900,Aide aux associations,Aide aux associations (non classées ailleurs),Fonction_Compte,1,,,900,,,,,,,M57-M57
90025,1,,,900,Cimetières et pompes funèbres,Cimetières et pompes funèbres,Fonction_Compte,1,,,900,,,,,,,M57-M57
90026,1,,,900,Administration générale de l'Etat,Administration générale de l'Etat,Fonction_Compte,1,,,900,,,,,,,M57-M57
90028,1,,,900,Autres moyens généraux,Autres moyens généraux,Fonction_Compte,1,,,900,,,,,,,M57-M57
9003,,,,,Conseils,Conseils,Fonction_Compte,,,,,,,,,,,M57-M57
90031,1,,,900,Assemblée délibérante,Assemblée délibérante,Fonction_Compte,1,,,900,,,,,,,M57-M57
90032,1,,,900,"Conseil éco.,social région./Conseil dév.",Conseil économique et social régional ou Conseil de développement,Fonction_Compte,1,,,900,,,,,,,M57-M57
90033,1,,,900,"Conseil cult., éduc., env.","Conseil de la culture, de l'éducation et de l'environnement",Fonction_Compte,1,,,900,,,,,,,M57-M57
90034,,,,,"Conseil éco.,soc.,environ.,culture,éduc.","Conseil économique, social, environnemental, de la culture et de l'éducation",Fonction_Compte,,,,,,,,,,,M57-M57
900341,1,,,900,"Section éco., sociale et environnem.","Section économique, sociale et environnementale",Fonction_Compte,1,,,900,,,,,,,M57-M57
900342,1,,,900,"Section culture, éducation et sports","Section de la culture, de l'éducation et des sports",Fonction_Compte,1,,,900,,,,,,,M57-M57
90035,1,,,900,Conseil de territoire,Conseil de territoire,Fonction_Compte,1,,,900,,,,,,,M57-M57
90038,1,,,900,Autres instances,Autres instances,Fonction_Compte,1,,,900,,,,,,,M57-M57
9004,,,,,"Coop.décent.,act° interrég.,eur.,intern.","Coopération décentralisée et actions interrégionales, européennes et internationales",Fonction_Compte,,,,,,,,,,,M57-M57
90041,1,,,900,Action relevant de la subvention globale,Actions relevant de la subvention globale,Fonction_Compte,1,,,900,,,,,,,M57-M57
90042,1,,,900,Actions interrégionales,Actions interrégionales,Fonction_Compte,1,,,900,,,,,,,M57-M57
90043,1,,,900,Actions européennes,Actions européennes,Fonction_Compte,1,,,900,,,,,,,M57-M57
90044,1,,,900,Aide publique au développement,Aide publique au développement,Fonction_Compte,1,,,900,,,,,,,M57-M57
90048,1,,,900,Autres actions,Autres actions,Fonction_Compte,1,,,900,,,,,,,M57-M57
9005,,,,,Gestion des fonds européens,Gestion des fonds européens,Fonction_Compte,,,,,,,,,,,M57-M57
90051,1,,,9005,FSE,FSE,Fonction_Compte,1,,,9005,,,,,,,M57-M57
90052,1,,,9005,FEDER,FEDER,Fonction_Compte,1,,,9005,,,,,,,M57-M57
90058,,,,,Autres,Autres,Fonction_Compte,,,,,,,,,,,M57-M57
900580,1,,,9005,FEADER,FEADER,Fonction_Compte,1,,,9005,,,,,,,M57-M57
900581,1,,,9005,FEAMP,FEAMP,Fonction_Compte,1,,,9005,,,,,,,M57-M57
901,,,,,Sécurité,Sécurité,Fonction_Compte,,,,,,,,,,,M57-M57
9010,1,,,901,Services communs,Services communs,Fonction_Compte,1,,,901,,,,,,,M57-M57
9011,1,,,901,"Police, sécurité, justice","Police, sécurité, justice",Fonction_Compte,1,,,901,,,,,,,M57-M57
9012,1,,,901,Incendie et secours,Incendie et secours,Fonction_Compte,1,,,901,,,,,,,M57-M57
9013,1,,,901,Hygiène et salubrité publique,Hygiène et salubrité publique,Fonction_Compte,1,,,901,,,,,,,M57-M57
9018,1,,,901,"Autres interv. protect. personnes, biens",Autres interventions de protections des personnes et des biens,Fonction_Compte,1,,,901,,,,,,,M57-M57
902,,,,,"Enseign., formation prof.,apprentissage","Enseignement, formation professionnelle et apprentissage",Fonction_Compte,,,,,,,,,,,M57-M57
9020,1,,,902,Services communs,Services communs,Fonction_Compte,1,,,902,,,,,,,M57-M57
9021,,,,,Enseignement du premier degré,Enseignement du premier degré,Fonction_Compte,,,,,,,,,,,M57-M57
90211,1,,,902,Ecoles maternelles,Ecoles maternelles,Fonction_Compte,1,,,902,,,,,,,M57-M57
90212,1,,,902,Ecoles primaires,Ecoles primaires,Fonction_Compte,1,,,902,,,,,,,M57-M57
90213,1,,,902,Classes regroupées,Classes regroupées,Fonction_Compte,1,,,902,,,,,,,M57-M57
9022,,,,,Enseignement du second degré,Enseignement du second degré,Fonction_Compte,,,,,,,,,,,M57-M57
90221,1,,,902,Collèges,Collèges,Fonction_Compte,1,,,902,,,,,,,M57-M57
90222,1,,,902,Lycées publics,Lycées publics,Fonction_Compte,1,,,902,,,,,,,M57-M57
90223,1,,,902,Lycées privés,Lycées privés,Fonction_Compte,1,,,902,,,,,,,M57-M57
9023,1,,,902,Enseignement supérieur,Enseignement supérieur,Fonction_Compte,1,,,902,,,,,,,M57-M57
9024,1,,,902,Cités scolaires,Cités scolaires,Fonction_Compte,1,,,902,,,,,,,M57-M57
9025,1,,,902,Formation professionnelle,Formation professionnelle,Fonction_Compte,1,,,902,,,,1,2018-11-16T14:00:00,,M57-M57
90251,1,,,902,Insertion sociale et professionnelle,Insertion sociale et professionnelle des personnes en recherche d'emploi,Fonction_Compte,1,,,902,,,,,,,M57-M57
90252,1,,,902,Formation professionnalisante personnes,Formation professionnalisante des personnes en recherche d'emploi,Fonction_Compte,1,,,902,,,,,,,M57-M57
90253,1,,,902,Formation certifiante des personnes,Formation certifiante des personnes en recherche d'emploi,Fonction_Compte,1,,,902,,,,,,,M57-M57
90254,1,,,902,Formation des actifs occupés,Formation des actifs occupés,Fonction_Compte,1,,,902,,,,,,,M57-M57
90255,1,,,902,Rémunération des stagiaires,Rémunération des stagiaires,Fonction_Compte,1,,,902,,,,,,,M57-M57
90256,1,,,902,Autres,Autres,Fonction_Compte,1,,,902,,,,,,,M57-M57
9026,1,,,902,Apprentissage,Apprentissage,Fonction_Compte,1,,,902,,,,,,,M57-M57
9027,1,,,902,Formation sanitaire et sociale,Formation sanitaire et sociale,Fonction_Compte,1,,,902,,,,,,,M57-M57
9028,,,,,Autres services périscolaires et annexes,Autres services périscolaires et annexes,Fonction_Compte,,,,,,,,,,,M57-M57
90281,1,,,902,Hébergement et restauration scolaires,Hébergement et restauration scolaires,Fonction_Compte,1,,,902,,,,,,,M57-M57
90282,1,,,902,Sport scolaire,Sport scolaire,Fonction_Compte,1,,,902,,,,,,,M57-M57
90283,1,,,902,Médecine scolaire,Médecine scolaire,Fonction_Compte,1,,,902,,,,,,,M57-M57
90284,1,,,902,Classes de découverte,Classes de découverte,Fonction_Compte,1,,,902,,,,,,,M57-M57
90288,1,,,902,Autre service annexe de l'enseignement,Autres services annexes de l'enseignement,Fonction_Compte,1,,,902,,,,,,,M57-M57
9029,1,,,902,Sécurité,Sécurité,Fonction_Compte,1,,,902,,,,,,,M57-M57
903,0,,,,"Cult., vie soc., jeun., sports, loisirs","Culture, vie sociale, jeunesse, sports et loisirs",Fonction_Compte,0,,,,,,,,,,M57-M57
9030,1,,,903,Services communs,Services communs,Fonction_Compte,1,,,903,,,,,,,M57-M57
9031,,,,,Culture,Culture,Fonction_Compte,,,,,,,,,,,M57-M57
90311,1,,,903,"Activités artist.,actions et manif.cult.","Activités artistiques, actions et manifestations culturelles",Fonction_Compte,1,,,903,,,,,,,M57-M57
90312,1,,,903,Patrimoine,Patrimoine,Fonction_Compte,1,,,903,,,,,,,M57-M57
90313,1,,,903,"Bibliothèques, médiathèques","Bibliothèques, médiathèques",Fonction_Compte,1,,,903,,,,,,,M57-M57
90314,1,,,903,Musées,Musées,Fonction_Compte,1,,,903,,,,,,,M57-M57
90315,1,,,903,Services d'archives,Services d'archives,Fonction_Compte,1,,,903,,,,,,,M57-M57
90316,1,,,903,Théâtres et spectacles vivants,Théâtres et spectacles vivants,Fonction_Compte,1,,,903,,,,,,,M57-M57
90317,1,,,903,Cinémas et autres salles de spectacles,Cinémas et autres salles de spectacles,Fonction_Compte,1,,,903,,,,,,,M57-M57
90318,1,,,903,Archéologie préventive,Archéologie préventive,Fonction_Compte,1,,,903,,,,,,,M57-M57
9032,,,,,Sports (autres que scolaires),Sports (autres que scolaires),Fonction_Compte,,,,,,,,,,,M57-M57
90321,1,,,903,"Salles de sport, gymnases","Salles de sport, gymnases",Fonction_Compte,1,,,903,,,,,,,M57-M57
90322,1,,,903,Stades,Stades,Fonction_Compte,1,,,903,,,,,,,M57-M57
90323,1,,,903,Piscines,Piscines,Fonction_Compte,1,,,903,,,,,,,M57-M57
90324,1,,,903,Centres de formation sportifs,Centres de formation sportifs,Fonction_Compte,1,,,903,,,,,,,M57-M57
90325,1,,,903,Autres équipements sportifs ou loisirs,Autres équipements sportifs ou de loisirs,Fonction_Compte,1,,,903,,,,,,,M57-M57
90326,1,,,903,Manifestations sportives,Manifestations sportives,Fonction_Compte,1,,,903,,,,,,,M57-M57
9033,0,,,,Jeunesse et loisirs,Jeunesse (action socio-éducative...) et loisirs,Fonction_Compte,0,,,,,,,,,,M57-M57
90331,1,,,903,Centres de loisirs,Centres de loisirs,Fonction_Compte,1,,,903,,,,,,,M57-M57
90332,1,,,903,Colonies de vacances,Colonies de vacances,Fonction_Compte,1,,,903,,,,,,,M57-M57
90338,1,,,903,Autres activités pour les jeunes,Autres activités pour les jeunes,Fonction_Compte,1,,,903,,,,,,,M57-M57
9034,0,,,,Vie sociale et citoyenne,Vie sociale et citoyenne,Fonction_Compte,0,,,,,,,,,,M57-M57
90341,1,,,903,Egalité entre les femmes et les hommes,Egalité entre les femmes et les hommes,Fonction_Compte,1,,,903,,,,,,,M57-M57
90348,1,,,903,Autres,Autres,Fonction_Compte,1,,,903,,,,,,,M57-M57
9039,1,,,903,Sécurité,Sécurité,Fonction_Compte,1,,,903,,,,,,,M57-M57
904,,,,,Santé et action sociale,Santé et action sociale,Fonction_Compte,,,,,,,,,,,M57-M57
9041,,,,,Santé,Santé,Fonction_Compte,,,,,,,,,,,M57-M57
90410,1,,,904,Services communs,Services communs,Fonction_Compte,1,,,904,,,,,,,M57-M57
90411,1,,,904,PMI et planification familiale,PMI et planification familiale,Fonction_Compte,1,,,904,,,,,,,M57-M57
90412,1,,,904,Prévention et éducation pour la santé,Prévention et éducation pour la santé,Fonction_Compte,1,,,904,,,,,,,M57-M57
90413,1,,,904,Sécurité alimentaire,Sécurité alimentaire,Fonction_Compte,1,,,904,,,,,,,M57-M57
90414,1,,,904,Dispensaires et autres éts sanitaires,Dispensaires et autres établissements sanitaires,Fonction_Compte,1,,,904,,,,,,,M57-M57
90418,1,,,904,Autres actions,Autres actions,Fonction_Compte,1,,,904,,,,,,,M57-M57
9042,,,,,Action sociale,Action sociale,Fonction_Compte,,,,,,,,,,,M57-M57
90420,1,,,904,Services communs,Services communs,Fonction_Compte,1,,,904,,,,,,,M57-M57
90421,,,,,Famille et enfance,Famille et enfance,Fonction_Compte,,,,,,,,,,,M57-M57
904211,1,,,904,Actions en faveur de la maternité,Actions en faveur de la maternité,Fonction_Compte,1,,,904,,,,,,,M57-M57
904212,1,,,904,Aides à la famille,Aides à la famille,Fonction_Compte,1,,,904,,,,,,,M57-M57
904213,1,,,904,Aides sociales à l'enfance,Aides sociales à l'enfance,Fonction_Compte,1,,,904,,,,,,,M57-M57
904214,1,,,904,Adolescence,Adolescence,Fonction_Compte,1,,,904,,,,,,,M57-M57
90422,,,,,Petite enfance,Petite enfance,Fonction_Compte,,,,,,,,,,,M57-M57
904221,1,,,904,Crèches et garderies,Crèches et garderies,Fonction_Compte,1,,,904,,,,,,,M57-M57
904222,1,,,904,Multi accueil,Multi accueil,Fonction_Compte,1,,,904,,,,,,,M57-M57
904228,1,,,904,Autres actions pour la petite enfance,Autres actions en faveur de la petite enfance,Fonction_Compte,1,,,904,,,,,,,M57-M57
90423,,,,,Personnes âgées,Personnes âgées,Fonction_Compte,,,,,,,,,,,M57-M57
904231,1,,,904,Forfait autonomie,Forfait autonomie,Fonction_Compte,1,,,904,,,,,,,M57-M57
904232,1,,,904,Autres actions de prévention,Autres actions de prévention,Fonction_Compte,1,,,904,,,,,,,M57-M57
904238,1,,,904,Autres actions pour les personnes âgées,Autres actions en faveur des personnes âgées,Fonction_Compte,1,,,904,,,,,,,M57-M57
90424,1,,,904,Personnes en difficulté,Personnes en difficulté,Fonction_Compte,1,,,904,,,,,,,M57-M57
90425,1,,,904,Personnes handicapées,Personnes handicapées,Fonction_Compte,1,,,904,,,,,,,M57-M57
90428,1,,,904,Autres interventions sociales,Autres interventions sociales,Fonction_Compte,1,,,904,,,,,,,M57-M57
9044,0,,,,RSA,RSA,Fonction_Compte,0,,,,,,,,,,M57-M57
90441,1,,,9044,Insertion sociale,Insertion sociale,Fonction_Compte,1,,,9044,,,,,,,M57-M57
90442,1,,,9044,Santé,Santé,Fonction_Compte,1,,,9044,,,,,,,M57-M57
90443,1,,,9044,Logement,Logement,Fonction_Compte,1,,,9044,,,,,,,M57-M57
90444,1,,,9044,Insertion professionnelle,Insertion professionnelle,Fonction_Compte,1,,,9044,,,,,,,M57-M57
90445,1,,,9044,Evaluation des dépenses engagées,Evaluation des dépenses engagées,Fonction_Compte,1,,,9044,,,,,,,M57-M57
90446,1,,,9044,Dépenses de structure,Dépenses de structure,Fonction_Compte,1,,,9044,,,,,,,M57-M57
90447,1,,,9044,RSA allocations,RSA allocations,Fonction_Compte,1,,,9044,,,,,,,M57-M57
90448,1,,,9044,Autres dépenses au titre du RSA,Autres dépenses au titre du RSA,Fonction_Compte,1,,,9044,,,,,,,M57-M57
905,,,,,Aménagement des territoires et habitat,Aménagement des territoires et habitat,Fonction_Compte,,,,,,,,,,,M57-M57
9050,1,,,905,Services communs,Services communs,Fonction_Compte,1,,,905,,,,,,,M57-M57
9051,,,,,Aménagement et services urbains,Aménagement et services urbains,Fonction_Compte,,,,,,,,,,,M57-M57
90510,1,,,905,Services communs,Services communs,Fonction_Compte,1,,,905,,,,,,,M57-M57
90511,1,,,905,Espaces verts urbains,Espaces verts urbains,Fonction_Compte,1,,,905,,,,,,,M57-M57
90512,1,,,905,Eclairage public,Eclairage public,Fonction_Compte,1,,,905,,,,,,,M57-M57
90513,1,,,905,Art public,Art public,Fonction_Compte,1,,,905,,,,,,,M57-M57
90514,1,,,905,Electrification,Electrification,Fonction_Compte,1,,,905,,,,,,,M57-M57
90515,1,,,905,Opérations d'aménagement,Opérations d'aménagement,Fonction_Compte,1,,,905,,,,,,,M57-M57
